year,quarter,region,age_group,labor_force_sta,value,unit,source
2556,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,15.63,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,21.79,พันคน,สำนักงานสถิติแห่งชาติ
2556,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,20.43,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,19.31,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,18.86,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,21.06,พันคน,สำนักงานสถิติแห่งชาติ
2557,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,14.33,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,17.56,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,26.93,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,19.79,พันคน,สำนักงานสถิติแห่งชาติ
2558,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,13.51,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,22.27,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,18.16,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,23.36,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,26.67,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,28.49,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,25.4,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,27.31,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,23.85,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,36.76,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,26.06,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,22.81,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,22.44,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,24.1,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,24.42,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,20.64,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,18.29,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,14.1,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,44.69,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,38.79,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาส 4,ภาคตะวันออกเฉียงเหนือ,,ในเขตเทศบาล,31.96,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 1,ภาคตะวันออกเฉียงเหนือ,,นอกเขตเทศบาล,90.18,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 2,ภาคตะวันออกเฉียงเหนือ,,นอกเขตเทศบาล,92.4,พันคน,สำนักงานสถิติแห่งชาติ
2555,ไตรมาส 3,ภาคตะวันออกเฉียงเหนือ,,นอกเขตเทศบาล,47.8,พันคน,สำนักงานสถิติแห่งชาติ
